Country,ISO3 Code,Date,Price (EUR/MWhe)_x,YearMonth,Monthly_Avg_Price,Price (EUR/MWhe)_y
Germany,DEU,2020-09-15,70.8,2020-09,43.68,43.678666666666665
Germany,DEU,2020-09-16,52.27,2020-09,43.68,43.678666666666665
Germany,DEU,2020-09-17,46.57,2020-09,43.68,43.678666666666665
Germany,DEU,2020-09-18,41.76,2020-09,43.68,43.678666666666665
Germany,DEU,2020-09-19,36.97,2020-09,43.68,43.678666666666665
Germany,DEU,2020-09-20,37.43,2020-09,43.68,43.678666666666665
Germany,DEU,2020-09-21,61.65,2020-09,43.68,43.678666666666665
Germany,DEU,2020-09-22,53.25,2020-09,43.68,43.678666666666665
Germany,DEU,2020-09-23,45.34,2020-09,43.68,43.678666666666665
Germany,DEU,2020-09-24,38.47,2020-09,43.68,43.678666666666665
Germany,DEU,2020-09-25,41.35,2020-09,43.68,43.678666666666665
Germany,DEU,2020-09-26,31.3,2020-09,43.68,43.678666666666665
Germany,DEU,2020-09-27,31.84,2020-09,43.68,43.678666666666665
Germany,DEU,2020-09-28,47.73,2020-09,43.68,43.678666666666665
Germany,DEU,2020-09-29,58.96,2020-09,43.68,43.678666666666665
Germany,DEU,2020-09-30,49.62,2020-09,43.68,43.678666666666665
Germany,DEU,2020-10-01,40.87,2020-10,33.96,33.95483870967742
Germany,DEU,2020-10-02,32.98,2020-10,33.96,33.95483870967742
Germany,DEU,2020-10-03,18.3,2020-10,33.96,33.95483870967742
Germany,DEU,2020-10-04,6.57,2020-10,33.96,33.95483870967742
Germany,DEU,2020-10-05,33.07,2020-10,33.96,33.95483870967742
Germany,DEU,2020-10-06,34.53,2020-10,33.96,33.95483870967742
Germany,DEU,2020-10-07,36.38,2020-10,33.96,33.95483870967742
Germany,DEU,2020-10-08,29.11,2020-10,33.96,33.95483870967742
Germany,DEU,2020-10-09,41.45,2020-10,33.96,33.95483870967742
Germany,DEU,2020-10-10,30.59,2020-10,33.96,33.95483870967742
Germany,DEU,2020-10-11,32.45,2020-10,33.96,33.95483870967742
Germany,DEU,2020-10-12,47.19,2020-10,33.96,33.95483870967742
Germany,DEU,2020-10-13,45.08,2020-10,33.96,33.95483870967742
Germany,DEU,2020-10-14,35.31,2020-10,33.96,33.95483870967742
Germany,DEU,2020-10-15,41.57,2020-10,33.96,33.95483870967742
Germany,DEU,2020-10-16,47.27,2020-10,33.96,33.95483870967742
Germany,DEU,2020-10-17,40.09,2020-10,33.96,33.95483870967742
Germany,DEU,2020-10-18,30.83,2020-10,33.96,33.95483870967742
Germany,DEU,2020-10-19,44.3,2020-10,33.96,33.95483870967742
Germany,DEU,2020-10-20,35.03,2020-10,33.96,33.95483870967742
Germany,DEU,2020-10-21,30.66,2020-10,33.96,33.95483870967742
Germany,DEU,2020-10-22,34.5,2020-10,33.96,33.95483870967742
Germany,DEU,2020-10-23,44.85,2020-10,33.96,33.95483870967742
Germany,DEU,2020-10-24,28.01,2020-10,33.96,33.95483870967742
Germany,DEU,2020-10-25,14.94,2020-10,33.96,33.95483870967742
Germany,DEU,2020-10-26,38.45,2020-10,33.96,33.95483870967742
Germany,DEU,2020-10-27,33.61,2020-10,33.96,33.95483870967742
Germany,DEU,2020-10-28,30.71,2020-10,33.96,33.95483870967742
Germany,DEU,2020-10-29,32.58,2020-10,33.96,33.95483870967742
Germany,DEU,2020-10-30,30.75,2020-10,33.96,33.95483870967742
Germany,DEU,2020-10-31,30.57,2020-10,33.96,33.95483870967742
Germany,DEU,2020-11-01,15.94,2020-11,38.8,38.796
Germany,DEU,2020-11-02,24.36,2020-11,38.8,38.796
Germany,DEU,2020-11-03,35.97,2020-11,38.8,38.796
Germany,DEU,2020-11-04,40.15,2020-11,38.8,38.796
Germany,DEU,2020-11-05,38.74,2020-11,38.8,38.796
Germany,DEU,2020-11-06,40.58,2020-11,38.8,38.796
Germany,DEU,2020-11-07,36.26,2020-11,38.8,38.796
Germany,DEU,2020-11-08,36.51,2020-11,38.8,38.796
Germany,DEU,2020-11-09,44.93,2020-11,38.8,38.796
Germany,DEU,2020-11-10,48.42,2020-11,38.8,38.796
Germany,DEU,2020-11-11,44.75,2020-11,38.8,38.796
Germany,DEU,2020-11-12,40.99,2020-11,38.8,38.796
Germany,DEU,2020-11-13,40.88,2020-11,38.8,38.796
Germany,DEU,2020-11-14,35.11,2020-11,38.8,38.796
Germany,DEU,2020-11-15,7.11,2020-11,38.8,38.796
Germany,DEU,2020-11-16,29.85,2020-11,38.8,38.796
Germany,DEU,2020-11-17,38.92,2020-11,38.8,38.796
Germany,DEU,2020-11-18,35.12,2020-11,38.8,38.796
Germany,DEU,2020-11-19,27.61,2020-11,38.8,38.796
Germany,DEU,2020-11-20,43.38,2020-11,38.8,38.796
Germany,DEU,2020-11-21,29.24,2020-11,38.8,38.796
Germany,DEU,2020-11-22,30.93,2020-11,38.8,38.796
Germany,DEU,2020-11-23,43.6,2020-11,38.8,38.796
Germany,DEU,2020-11-24,42.15,2020-11,38.8,38.796
Germany,DEU,2020-11-25,46.95,2020-11,38.8,38.796
Germany,DEU,2020-11-26,56.9,2020-11,38.8,38.796
Germany,DEU,2020-11-27,64.85,2020-11,38.8,38.796
Germany,DEU,2020-11-28,46.47,2020-11,38.8,38.796
Germany,DEU,2020-11-29,45.6,2020-11,38.8,38.796
Germany,DEU,2020-11-30,51.61,2020-11,38.8,38.796
Germany,DEU,2020-12-01,54.37,2020-12,43.55,43.54548387096774
Germany,DEU,2020-12-02,73.74,2020-12,43.55,43.54548387096774
Germany,DEU,2020-12-03,47.54,2020-12,43.55,43.54548387096774
Germany,DEU,2020-12-04,42.2,2020-12,43.55,43.54548387096774
Germany,DEU,2020-12-05,46.39,2020-12,43.55,43.54548387096774
Germany,DEU,2020-12-06,42.54,2020-12,43.55,43.54548387096774
Germany,DEU,2020-12-07,44.94,2020-12,43.55,43.54548387096774
Germany,DEU,2020-12-08,61.05,2020-12,43.55,43.54548387096774
Germany,DEU,2020-12-09,75.04,2020-12,43.55,43.54548387096774
Germany,DEU,2020-12-10,69.38,2020-12,43.55,43.54548387096774
Germany,DEU,2020-12-11,45.65,2020-12,43.55,43.54548387096774
Germany,DEU,2020-12-12,45.97,2020-12,43.55,43.54548387096774
Germany,DEU,2020-12-13,42.8,2020-12,43.55,43.54548387096774
Germany,DEU,2020-12-14,43.12,2020-12,43.55,43.54548387096774
Germany,DEU,2020-12-15,50.67,2020-12,43.55,43.54548387096774
Germany,DEU,2020-12-16,49.72,2020-12,43.55,43.54548387096774
Germany,DEU,2020-12-17,44.77,2020-12,43.55,43.54548387096774
Germany,DEU,2020-12-18,42.29,2020-12,43.55,43.54548387096774
Germany,DEU,2020-12-19,32.35,2020-12,43.55,43.54548387096774
Germany,DEU,2020-12-20,40.37,2020-12,43.55,43.54548387096774
Germany,DEU,2020-12-21,37.21,2020-12,43.55,43.54548387096774
Germany,DEU,2020-12-22,29.24,2020-12,43.55,43.54548387096774
Germany,DEU,2020-12-23,42.35,2020-12,43.55,43.54548387096774
Germany,DEU,2020-12-24,25.51,2020-12,43.55,43.54548387096774
Germany,DEU,2020-12-25,35.34,2020-12,43.55,43.54548387096774
Germany,DEU,2020-12-26,17.21,2020-12,43.55,43.54548387096774
Germany,DEU,2020-12-27,-12.98,2020-12,43.55,43.54548387096774
Germany,DEU,2020-12-28,40.64,2020-12,43.55,43.54548387096774
Germany,DEU,2020-12-29,46.18,2020-12,43.55,43.54548387096774
Germany,DEU,2020-12-30,47.09,2020-12,43.55,43.54548387096774
Germany,DEU,2020-12-31,47.22,2020-12,43.55,43.54548387096774
Germany,DEU,2021-01-01,48.22,2021-01,52.79,52.79258064516129
Germany,DEU,2021-01-02,50.54,2021-01,52.79,52.79258064516129
Germany,DEU,2021-01-03,37.92,2021-01,52.79,52.79258064516129
Germany,DEU,2021-01-04,48.36,2021-01,52.79,52.79258064516129
Germany,DEU,2021-01-05,55.62,2021-01,52.79,52.79258064516129
Germany,DEU,2021-01-06,52.96,2021-01,52.79,52.79258064516129
Germany,DEU,2021-01-07,70.91,2021-01,52.79,52.79258064516129
Germany,DEU,2021-01-08,78.51,2021-01,52.79,52.79258064516129
Germany,DEU,2021-01-09,59.32,2021-01,52.79,52.79258064516129
Germany,DEU,2021-01-10,51.76,2021-01,52.79,52.79258064516129
Germany,DEU,2021-01-11,47.07,2021-01,52.79,52.79258064516129
Germany,DEU,2021-01-12,46.75,2021-01,52.79,52.79258064516129
Germany,DEU,2021-01-13,42.58,2021-01,52.79,52.79258064516129
Germany,DEU,2021-01-14,71.06,2021-01,52.79,52.79258064516129
Germany,DEU,2021-01-15,73.28,2021-01,52.79,52.79258064516129
Germany,DEU,2021-01-16,55.41,2021-01,52.79,52.79258064516129
Germany,DEU,2021-01-17,54.09,2021-01,52.79,52.79258064516129
Germany,DEU,2021-01-18,55.39,2021-01,52.79,52.79258064516129
Germany,DEU,2021-01-19,44.69,2021-01,52.79,52.79258064516129
Germany,DEU,2021-01-20,36.05,2021-01,52.79,52.79258064516129
Germany,DEU,2021-01-21,29.42,2021-01,52.79,52.79258064516129
Germany,DEU,2021-01-22,44.01,2021-01,52.79,52.79258064516129
Germany,DEU,2021-01-23,51.73,2021-01,52.79,52.79258064516129
Germany,DEU,2021-01-24,49.24,2021-01,52.79,52.79258064516129
Germany,DEU,2021-01-25,61.02,2021-01,52.79,52.79258064516129
Germany,DEU,2021-01-26,61.2,2021-01,52.79,52.79258064516129
Germany,DEU,2021-01-27,57.99,2021-01,52.79,52.79258064516129
Germany,DEU,2021-01-28,55.13,2021-01,52.79,52.79258064516129
Germany,DEU,2021-01-29,49.66,2021-01,52.79,52.79258064516129
Germany,DEU,2021-01-30,48.48,2021-01,52.79,52.79258064516129
Germany,DEU,2021-01-31,48.2,2021-01,52.79,52.79258064516129
Germany,DEU,2021-02-01,57.68,2021-02,48.71,48.708214285714284
Germany,DEU,2021-02-02,54.18,2021-02,48.71,48.708214285714284
Germany,DEU,2021-02-03,44.46,2021-02,48.71,48.708214285714284
Germany,DEU,2021-02-04,52.53,2021-02,48.71,48.708214285714284
Germany,DEU,2021-02-05,51.18,2021-02,48.71,48.708214285714284
Germany,DEU,2021-02-06,34.64,2021-02,48.71,48.708214285714284
Germany,DEU,2021-02-07,19.75,2021-02,48.71,48.708214285714284
Germany,DEU,2021-02-08,45.19,2021-02,48.71,48.708214285714284
Germany,DEU,2021-02-09,64.48,2021-02,48.71,48.708214285714284
Germany,DEU,2021-02-10,72.38,2021-02,48.71,48.708214285714284
Germany,DEU,2021-02-11,79.11,2021-02,48.71,48.708214285714284
Germany,DEU,2021-02-12,62.01,2021-02,48.71,48.708214285714284
Germany,DEU,2021-02-13,53.12,2021-02,48.71,48.708214285714284
Germany,DEU,2021-02-14,45.59,2021-02,48.71,48.708214285714284
Germany,DEU,2021-02-15,51.07,2021-02,48.71,48.708214285714284
Germany,DEU,2021-02-16,52.26,2021-02,48.71,48.708214285714284
Germany,DEU,2021-02-17,49.68,2021-02,48.71,48.708214285714284
Germany,DEU,2021-02-18,45.19,2021-02,48.71,48.708214285714284
Germany,DEU,2021-02-19,47.81,2021-02,48.71,48.708214285714284
Germany,DEU,2021-02-20,33.2,2021-02,48.71,48.708214285714284
Germany,DEU,2021-02-21,33.79,2021-02,48.71,48.708214285714284
Germany,DEU,2021-02-22,49.97,2021-02,48.71,48.708214285714284
Germany,DEU,2021-02-23,44.71,2021-02,48.71,48.708214285714284
Germany,DEU,2021-02-24,38.76,2021-02,48.71,48.708214285714284
Germany,DEU,2021-02-25,46.56,2021-02,48.71,48.708214285714284
Germany,DEU,2021-02-26,47.58,2021-02,48.71,48.708214285714284
Germany,DEU,2021-02-27,44.84,2021-02,48.71,48.708214285714284
Germany,DEU,2021-02-28,42.11,2021-02,48.71,48.708214285714284
Germany,DEU,2021-03-01,49.84,2021-03,47.18,47.181612903225805
Germany,DEU,2021-03-02,53.55,2021-03,47.18,47.181612903225805
Germany,DEU,2021-03-03,52.02,2021-03,47.18,47.181612903225805
Germany,DEU,2021-03-04,53.97,2021-03,47.18,47.181612903225805
Germany,DEU,2021-03-05,53.7,2021-03,47.18,47.181612903225805
Germany,DEU,2021-03-06,44.59,2021-03,47.18,47.181612903225805
Germany,DEU,2021-03-07,44.91,2021-03,47.18,47.181612903225805
Germany,DEU,2021-03-08,61.62,2021-03,47.18,47.181612903225805
Germany,DEU,2021-03-09,61.25,2021-03,47.18,47.181612903225805
Germany,DEU,2021-03-10,49.25,2021-03,47.18,47.181612903225805
Germany,DEU,2021-03-11,27.42,2021-03,47.18,47.181612903225805
Germany,DEU,2021-03-12,22.66,2021-03,47.18,47.181612903225805
Germany,DEU,2021-03-13,10.61,2021-03,47.18,47.181612903225805
Germany,DEU,2021-03-14,17.65,2021-03,47.18,47.181612903225805
Germany,DEU,2021-03-15,49.48,2021-03,47.18,47.181612903225805
Germany,DEU,2021-03-16,56.04,2021-03,47.18,47.181612903225805
Germany,DEU,2021-03-17,57.85,2021-03,47.18,47.181612903225805
Germany,DEU,2021-03-18,65.27,2021-03,47.18,47.181612903225805
Germany,DEU,2021-03-19,56.36,2021-03,47.18,47.181612903225805
Germany,DEU,2021-03-20,50.54,2021-03,47.18,47.181612903225805
Germany,DEU,2021-03-21,35.83,2021-03,47.18,47.181612903225805
Germany,DEU,2021-03-22,60.69,2021-03,47.18,47.181612903225805
Germany,DEU,2021-03-23,62.04,2021-03,47.18,47.181612903225805
Germany,DEU,2021-03-24,55.83,2021-03,47.18,47.181612903225805
Germany,DEU,2021-03-25,58.76,2021-03,47.18,47.181612903225805
Germany,DEU,2021-03-26,50.98,2021-03,47.18,47.181612903225805
Germany,DEU,2021-03-27,24.73,2021-03,47.18,47.181612903225805
Germany,DEU,2021-03-28,17.78,2021-03,47.18,47.181612903225805
Germany,DEU,2021-03-29,42.6,2021-03,47.18,47.181612903225805
Germany,DEU,2021-03-30,56.31,2021-03,47.18,47.181612903225805
Germany,DEU,2021-03-31,58.5,2021-03,47.18,47.181612903225805
Germany,DEU,2021-04-01,52.36,2021-04,53.66,53.658
Germany,DEU,2021-04-02,35.52,2021-04,53.66,53.658
Germany,DEU,2021-04-03,39.92,2021-04,53.66,53.658
Germany,DEU,2021-04-04,23.57,2021-04,53.66,53.658
Germany,DEU,2021-04-05,-15.39,2021-04,53.66,53.658
Germany,DEU,2021-04-06,38.43,2021-04,53.66,53.658
Germany,DEU,2021-04-07,49.4,2021-04,53.66,53.658
Germany,DEU,2021-04-08,57.75,2021-04,53.66,53.658
Germany,DEU,2021-04-09,55.73,2021-04,53.66,53.658
Germany,DEU,2021-04-10,57.67,2021-04,53.66,53.658
Germany,DEU,2021-04-11,48.6,2021-04,53.66,53.658
Germany,DEU,2021-04-12,62.99,2021-04,53.66,53.658
Germany,DEU,2021-04-13,57.5,2021-04,53.66,53.658
Germany,DEU,2021-04-14,70.17,2021-04,53.66,53.658
Germany,DEU,2021-04-15,66.36,2021-04,53.66,53.658
Germany,DEU,2021-04-16,63.73,2021-04,53.66,53.658
Germany,DEU,2021-04-17,61.65,2021-04,53.66,53.658
Germany,DEU,2021-04-18,62.15,2021-04,53.66,53.658
Germany,DEU,2021-04-19,75.93,2021-04,53.66,53.658
Germany,DEU,2021-04-20,75.88,2021-04,53.66,53.658
Germany,DEU,2021-04-21,58.36,2021-04,53.66,53.658
Germany,DEU,2021-04-22,47.22,2021-04,53.66,53.658
Germany,DEU,2021-04-23,62.06,2021-04,53.66,53.658
Germany,DEU,2021-04-24,51.51,2021-04,53.66,53.658
Germany,DEU,2021-04-25,37.66,2021-04,53.66,53.658
Germany,DEU,2021-04-26,62.01,2021-04,53.66,53.658
Germany,DEU,2021-04-27,59.73,2021-04,53.66,53.658
Germany,DEU,2021-04-28,61.52,2021-04,53.66,53.658
Germany,DEU,2021-04-29,59.72,2021-04,53.66,53.658
Germany,DEU,2021-04-30,70.03,2021-04,53.66,53.658
Germany,DEU,2021-05-01,55.6,2021-05,53.33,53.331935483870964
Germany,DEU,2021-05-02,43.78,2021-05,53.33,53.331935483870964
Germany,DEU,2021-05-03,61.43,2021-05,53.33,53.331935483870964
Germany,DEU,2021-05-04,28.71,2021-05,53.33,53.331935483870964
Germany,DEU,2021-05-05,33.91,2021-05,53.33,53.331935483870964
Germany,DEU,2021-05-06,66.96,2021-05,53.33,53.331935483870964
Germany,DEU,2021-05-07,70.64,2021-05,53.33,53.331935483870964
Germany,DEU,2021-05-08,46.28,2021-05,53.33,53.331935483870964
Germany,DEU,2021-05-09,6.35,2021-05,53.33,53.331935483870964
Germany,DEU,2021-05-10,59.45,2021-05,53.33,53.331935483870964
Germany,DEU,2021-05-11,71.57,2021-05,53.33,53.331935483870964
Germany,DEU,2021-05-12,69.07,2021-05,53.33,53.331935483870964
Germany,DEU,2021-05-13,63.41,2021-05,53.33,53.331935483870964
Germany,DEU,2021-05-14,71.58,2021-05,53.33,53.331935483870964
Germany,DEU,2021-05-15,58.6,2021-05,53.33,53.331935483870964
Germany,DEU,2021-05-16,40.4,2021-05,53.33,53.331935483870964
Germany,DEU,2021-05-17,74.39,2021-05,53.33,53.331935483870964
Germany,DEU,2021-05-18,74.52,2021-05,53.33,53.331935483870964
Germany,DEU,2021-05-19,77.51,2021-05,53.33,53.331935483870964
Germany,DEU,2021-05-20,66.94,2021-05,53.33,53.331935483870964
Germany,DEU,2021-05-21,29.84,2021-05,53.33,53.331935483870964
Germany,DEU,2021-05-22,-6.43,2021-05,53.33,53.331935483870964
Germany,DEU,2021-05-23,22.85,2021-05,53.33,53.331935483870964
Germany,DEU,2021-05-24,32.56,2021-05,53.33,53.331935483870964
Germany,DEU,2021-05-25,60.39,2021-05,53.33,53.331935483870964
Germany,DEU,2021-05-26,65.7,2021-05,53.33,53.331935483870964
Germany,DEU,2021-05-27,72.44,2021-05,53.33,53.331935483870964
Germany,DEU,2021-05-28,73.81,2021-05,53.33,53.331935483870964
Germany,DEU,2021-05-29,55.48,2021-05,53.33,53.331935483870964
Germany,DEU,2021-05-30,37.93,2021-05,53.33,53.331935483870964
Germany,DEU,2021-05-31,67.62,2021-05,53.33,53.331935483870964
Germany,DEU,2021-06-01,68.48,2021-06,74.13,74.13066666666667
Germany,DEU,2021-06-02,66.08,2021-06,74.13,74.13066666666667
Germany,DEU,2021-06-03,62.69,2021-06,74.13,74.13066666666667
Germany,DEU,2021-06-04,72.25,2021-06,74.13,74.13066666666667
Germany,DEU,2021-06-05,61.59,2021-06,74.13,74.13066666666667
Germany,DEU,2021-06-06,59.82,2021-06,74.13,74.13066666666667
Germany,DEU,2021-06-07,77.73,2021-06,74.13,74.13066666666667
Germany,DEU,2021-06-08,76.88,2021-06,74.13,74.13066666666667
Germany,DEU,2021-06-09,77.43,2021-06,74.13,74.13066666666667
Germany,DEU,2021-06-10,79.06,2021-06,74.13,74.13066666666667
Germany,DEU,2021-06-11,77.78,2021-06,74.13,74.13066666666667
Germany,DEU,2021-06-12,34.43,2021-06,74.13,74.13066666666667
Germany,DEU,2021-06-13,23.41,2021-06,74.13,74.13066666666667
Germany,DEU,2021-06-14,74.99,2021-06,74.13,74.13066666666667
Germany,DEU,2021-06-15,82.55,2021-06,74.13,74.13066666666667
Germany,DEU,2021-06-16,84.33,2021-06,74.13,74.13066666666667
Germany,DEU,2021-06-17,78.03,2021-06,74.13,74.13066666666667
Germany,DEU,2021-06-18,80.53,2021-06,74.13,74.13066666666667
Germany,DEU,2021-06-19,69.61,2021-06,74.13,74.13066666666667
Germany,DEU,2021-06-20,57.85,2021-06,74.13,74.13066666666667
Germany,DEU,2021-06-21,78.19,2021-06,74.13,74.13066666666667
Germany,DEU,2021-06-22,84.7,2021-06,74.13,74.13066666666667
Germany,DEU,2021-06-23,93.47,2021-06,74.13,74.13066666666667
Germany,DEU,2021-06-24,95.0,2021-06,74.13,74.13066666666667
Germany,DEU,2021-06-25,90.1,2021-06,74.13,74.13066666666667
Germany,DEU,2021-06-26,78.82,2021-06,74.13,74.13066666666667
Germany,DEU,2021-06-27,65.24,2021-06,74.13,74.13066666666667
Germany,DEU,2021-06-28,88.85,2021-06,74.13,74.13066666666667
Germany,DEU,2021-06-29,91.75,2021-06,74.13,74.13066666666667
Germany,DEU,2021-06-30,92.28,2021-06,74.13,74.13066666666667
Germany,DEU,2021-07-01,90.17,2021-07,81.29,81.29483870967742
Germany,DEU,2021-07-02,96.62,2021-07,81.29,81.29483870967742
Germany,DEU,2021-07-03,83.77,2021-07,81.29,81.29483870967742
Germany,DEU,2021-07-04,81.96,2021-07,81.29,81.29483870967742
Germany,DEU,2021-07-05,94.18,2021-07,81.29,81.29483870967742
Germany,DEU,2021-07-06,80.36,2021-07,81.29,81.29483870967742
Germany,DEU,2021-07-07,99.73,2021-07,81.29,81.29483870967742
Germany,DEU,2021-07-08,108.78,2021-07,81.29,81.29483870967742
Germany,DEU,2021-07-09,91.4,2021-07,81.29,81.29483870967742
Germany,DEU,2021-07-10,80.49,2021-07,81.29,81.29483870967742
Germany,DEU,2021-07-11,77.45,2021-07,81.29,81.29483870967742
Germany,DEU,2021-07-12,93.97,2021-07,81.29,81.29483870967742
Germany,DEU,2021-07-13,94.23,2021-07,81.29,81.29483870967742
Germany,DEU,2021-07-14,87.46,2021-07,81.29,81.29483870967742
Germany,DEU,2021-07-15,89.71,2021-07,81.29,81.29483870967742
Germany,DEU,2021-07-16,84.5,2021-07,81.29,81.29483870967742
Germany,DEU,2021-07-17,60.66,2021-07,81.29,81.29483870967742
Germany,DEU,2021-07-18,46.71,2021-07,81.29,81.29483870967742
Germany,DEU,2021-07-19,90.32,2021-07,81.29,81.29483870967742
Germany,DEU,2021-07-20,91.41,2021-07,81.29,81.29483870967742
Germany,DEU,2021-07-21,89.99,2021-07,81.29,81.29483870967742
Germany,DEU,2021-07-22,87.8,2021-07,81.29,81.29483870967742
Germany,DEU,2021-07-23,88.77,2021-07,81.29,81.29483870967742
Germany,DEU,2021-07-24,73.59,2021-07,81.29,81.29483870967742
Germany,DEU,2021-07-25,62.15,2021-07,81.29,81.29483870967742
Germany,DEU,2021-07-26,88.81,2021-07,81.29,81.29483870967742
Germany,DEU,2021-07-27,87.33,2021-07,81.29,81.29483870967742
Germany,DEU,2021-07-28,77.24,2021-07,81.29,81.29483870967742
Germany,DEU,2021-07-29,46.49,2021-07,81.29,81.29483870967742
Germany,DEU,2021-07-30,64.7,2021-07,81.29,81.29483870967742
Germany,DEU,2021-07-31,29.39,2021-07,81.29,81.29483870967742
Germany,DEU,2021-08-01,59.18,2021-08,82.81,82.81225806451613
Germany,DEU,2021-08-02,82.03,2021-08,82.81,82.81225806451613
Germany,DEU,2021-08-03,96.61,2021-08,82.81,82.81225806451613
Germany,DEU,2021-08-04,98.18,2021-08,82.81,82.81225806451613
Germany,DEU,2021-08-05,92.93,2021-08,82.81,82.81225806451613
Germany,DEU,2021-08-06,71.39,2021-08,82.81,82.81225806451613
Germany,DEU,2021-08-07,57.09,2021-08,82.81,82.81225806451613
Germany,DEU,2021-08-08,8.38,2021-08,82.81,82.81225806451613
Germany,DEU,2021-08-09,70.15,2021-08,82.81,82.81225806451613
Germany,DEU,2021-08-10,92.08,2021-08,82.81,82.81225806451613
Germany,DEU,2021-08-11,101.27,2021-08,82.81,82.81225806451613
Germany,DEU,2021-08-12,106.2,2021-08,82.81,82.81225806451613
Germany,DEU,2021-08-13,93.8,2021-08,82.81,82.81225806451613
Germany,DEU,2021-08-14,62.95,2021-08,82.81,82.81225806451613
Germany,DEU,2021-08-15,61.51,2021-08,82.81,82.81225806451613
Germany,DEU,2021-08-16,66.61,2021-08,82.81,82.81225806451613
Germany,DEU,2021-08-17,57.92,2021-08,82.81,82.81225806451613
Germany,DEU,2021-08-18,78.98,2021-08,82.81,82.81225806451613
Germany,DEU,2021-08-19,93.75,2021-08,82.81,82.81225806451613
Germany,DEU,2021-08-20,102.87,2021-08,82.81,82.81225806451613
Germany,DEU,2021-08-21,90.05,2021-08,82.81,82.81225806451613
Germany,DEU,2021-08-22,77.57,2021-08,82.81,82.81225806451613
Germany,DEU,2021-08-23,94.19,2021-08,82.81,82.81225806451613
Germany,DEU,2021-08-24,95.61,2021-08,82.81,82.81225806451613
Germany,DEU,2021-08-25,83.5,2021-08,82.81,82.81225806451613
Germany,DEU,2021-08-26,93.56,2021-08,82.81,82.81225806451613
Germany,DEU,2021-08-27,96.0,2021-08,82.81,82.81225806451613
Germany,DEU,2021-08-28,83.95,2021-08,82.81,82.81225806451613
Germany,DEU,2021-08-29,81.01,2021-08,82.81,82.81225806451613
Germany,DEU,2021-08-30,107.69,2021-08,82.81,82.81225806451613
Germany,DEU,2021-08-31,110.17,2021-08,82.81,82.81225806451613
Germany,DEU,2021-09-01,112.17,2021-09,128.34,128.33566666666667
Germany,DEU,2021-09-02,118.29,2021-09,128.34,128.33566666666667
Germany,DEU,2021-09-03,111.46,2021-09,128.34,128.33566666666667
Germany,DEU,2021-09-04,106.42,2021-09,128.34,128.33566666666667
Germany,DEU,2021-09-05,97.67,2021-09,128.34,128.33566666666667
Germany,DEU,2021-09-06,128.35,2021-09,128.34,128.33566666666667
Germany,DEU,2021-09-07,128.08,2021-09,128.34,128.33566666666667
Germany,DEU,2021-09-08,124.38,2021-09,128.34,128.33566666666667
Germany,DEU,2021-09-09,130.98,2021-09,128.34,128.33566666666667
Germany,DEU,2021-09-10,139.81,2021-09,128.34,128.33566666666667
Germany,DEU,2021-09-11,126.28,2021-09,128.34,128.33566666666667
Germany,DEU,2021-09-12,105.93,2021-09,128.34,128.33566666666667
Germany,DEU,2021-09-13,142.26,2021-09,128.34,128.33566666666667
Germany,DEU,2021-09-14,144.27,2021-09,128.34,128.33566666666667
Germany,DEU,2021-09-15,167.89,2021-09,128.34,128.33566666666667
